,text,pronoun,candidate,rationale,label,pred
896,"Rod Steiger wanted to play Max Cady, but he backed off when he heard Mitchum was considering the role.",he,"0: Max Cady, 1: Rod Steiger, 2: Neither","The first instance of ""he"" refers to Rod Steiger, as it is mentioned that Rod Steiger wanted to play Max Cady. The second instance of ""he"" also refers to Rod Steiger, as it is mentioned that he backed off when he heard Mitchum was considering the role.",1,1
897,"Lionel Barrymore had been first picked to play Davidson, but was thought to be too ill at the time, though he did eventually win the role.",he,"0: Davidson, 1: Lionel Barrymore, 2: Neither","The pronoun ""he"" in the given context refers to Lionel Barrymore, as it is mentioned that he was initially picked to play Davidson but was thought to be too ill at the time. However, it is also stated that he eventually won the role, indicating that the pronoun ""he"" refers to Lionel Barrymore.",0,1
898,Malebranche was strongly influenced by Descartes but he did not accept his philosophy uncritically.,his,"0: Malebranche, 1: Descartes, 2: Neither","The pronoun ""his"" in the given sentence refers to the philosopher Malebranche, as it is stated that Malebranche was influenced by Descartes but did not accept his (Descartes') philosophy uncritically.",1,0
899,Neda falls in love with Rita even though there are rumors that she is Van Tuyl's mistress.,she,"0: Neda, 1: Rita, 2: Neither","The pronoun ""she"" in the given sentence refers to Rita. This is because the sentence states that Neda falls in love with Rita, and then uses the pronoun ""she"" in reference to the rumors about being Van Tuyl's mistress. Since the pronoun ""she"" is used after introducing Rita, it is most likely referring to Rita.",1,1
900,"Doctor initially told Kennedy the tumor was inoperable, but he looked around for other opinions and decided on the most aggressive and exhausting course of treatment possible.",he,"0: Doctor, 1: Kennedy, 2: Neither","The pronoun ""he"" refers to Kennedy because the sentence mentions that the doctor initially told Kennedy about the tumor, and then ""he"" (Kennedy) looked around for other opinions.",1,1
901,"Jessica tries to restore Razel, but she turns her into a rook instead.",her,"0: Jessica, 1: Razel, 2: Neither","The pronoun ""her"" refers to Jessica because Jessica is the one who is trying to restore Razel. The action of turning ""her"" into a rook is done by Jessica, not Razel.",0,0
902,"Giuseppe Zangara was the assassin of Chicago mayor Anton Cermak, though United States Presidentelect Franklin D. Roosevelt may have been his intended target.",his,"0: Chicago mayor Anton Cermak, 1: Giuseppe Zangara, 2: Neither","The pronoun ""his"" in the given text refers to the intended target of the assassin Giuseppe Zangara. The text mentions that United States President-elect Franklin D. Roosevelt may have been the intended target. However, the candidates provided for the pronoun reference are Chicago mayor Anton Cermak and Giuseppe Zangara. Since neither of these candidates is the intended target mentioned in the text, the pronoun ""his"" does not refer to either of them.",0,2
903,"Souness thanked Platini, but declined the offer, citing dressing room harmony as his reason.",his,"0: Souness, 1: Platini, 2: Neither","The pronoun ""his"" refers to the subject of the sentence, which is ""Souness"". The sentence states that Souness declined the offer, citing dressing room harmony as his reason. Therefore, the pronoun ""his"" refers to Souness.",0,0
904,"While Mark deliberates whether to trust Dimble, he is found by police and arrested for Hingest's murder.",he,"0: Mark, 1: Dimble, 2: Neither","The pronoun ""he"" refers to Mark in this context. The sentence states that ""Mark deliberates"" and then uses the pronoun ""he"" to refer to the subject of the sentence, which is Mark.",0,0
905,"Emperor Taizong spared Ashina Duobi but he detained him at Chang ` an, and he considered what to do with the Eastern Tujue people.",him,"0: Emperor Taizong, 1: Ashina Duobi, 2: Neither","The pronoun ""him"" refers to Ashina Duobi, as Emperor Taizong spared Ashina Duobi and then detained him at Chang'an.",0,1
906,"The major-general was named as one of the king's judges, but, like Fairfax, did not take his place.",his,"0: the king, 1: The major-general, 2: Neither","The pronoun 'his' in the given context refers to the position that the major-general was named to take but did not. The position belongs to the major-general, not the king. Therefore, the pronoun 'his' refers to the major-general.",1,1
907,"Calchas could n't equal Mopsus' skills as a seer, being a son of Apollo and Manto, so he died.",he,"0: Mopsus, 1: Calchas, 2: Neither","The pronoun ""he"" refers to Calchas, as it is mentioned that Calchas couldn't equal Mopsus' skills as a seer and then it is stated that ""he"" died.",1,1
908,"Charles becomes suspicious of Brian, but he keeps his thoughts to himself.",his,"0: Charles, 1: Brian, 2: Neither","The pronoun ""his"" refers to the subject of the sentence, which is ""Charles"". Charles is the one who becomes suspicious and keeps his thoughts to himself.",0,0
909,"Paul Scofield was Lean's first choice for the part of Shaughnessy, but he was unable to escape a theatre commitment.",he,"0: Lean, 1: Paul Scofield, 2: Neither","The pronoun ""he"" refers to the person who was unable to escape a theatre commitment. In the given text, it is mentioned that Paul Scofield was unable to escape a theatre commitment. Therefore, the pronoun ""he"" refers to Paul Scofield.",1,1
910,"Hinckley did not hit Reagan directly, but he seriously wounded him when a bullet ricocheted off the side of the presidential limousine and hit him in the chest.",him,"0: Hinckley, 1: Reagan, 2: Neither","The pronoun ""him"" refers to the person who was wounded in the chest. In the given text, it is mentioned that Hinckley did not hit Reagan directly, but Reagan was wounded when a bullet ricocheted off the side of the presidential limousine and hit him in the chest. Therefore, the pronoun ""him"" refers to Reagan.",1,1
911,Nathan warns Vince that if he does n't return the money he will tell Rod.,he,"0: Nathan, 1: Vince, 2: Neither","The pronoun ""he"" in this context refers to Vince, as Nathan is warning Vince about the consequences of not returning the money. Therefore, the pronoun ""he"" is referring to the action that Vince must take.",1,1
912,"Kuwabara is friends with Toya Meijin, but rivals Ogata, whose challenge he defeats.",he,"0: Kuwabara, 1: Toya Meijin, 2: Neither","The pronoun ""he"" refers to the subject of the sentence, which is ""Kuwabara."" The sentence states that Kuwabara is friends with Toya Meijin and rivals Ogata, whose challenge he defeats. Therefore, the pronoun ""he"" refers to Kuwabara.",1,0
913,"Gullit was replaced by Bruce Arena, but he was not able to lead LA into a play-off spot, for the third-straight season.",he,"0: Gullit, 1: Bruce Arena, 2: Neither","The pronoun ""he"" refers to Bruce Arena, as he is the one who was not able to lead LA into a play-off spot.",0,1
914,"Paul tries to comfort Zack, but he rejects him and heads back to base with the intent to DOR himself.",he,"0: Paul, 1: Zack, 2: Neither","The pronoun ""he"" in this context refers to Zack. This is because the sentence mentions that Paul tries to comfort Zack, but ""he"" (Zack) rejects him (Paul) and heads back to base.",1,1
915,"Sam arrives and tries to speak to Dom again, but he does not want to see him, and asks him to leave.",he,"0: Sam, 1: Dom, 2: Neither","The pronoun ""he"" in the sentence refers to the person who does not want to see Sam and asks him to leave. This person is Dom.",1,1
916,Juliana did n't trust Katie when she drunk alcohol hence they had made the pact.,she,"0: Juliana, 1: Katie, 2: Neither","The pronoun ""she"" in the sentence refers to Katie. This is because the sentence states that Juliana did not trust Katie when ""she"" drank alcohol. The pronoun ""she"" is used in reference to the action of drinking alcohol, which is attributed to Katie in the sentence.",1,1
917,"James invites Jordan to a three-on-three match but when he declines, he questions his loss of talent.",he,"0: Jordan, 1: James, 2: Neither","The first instance of ""he"" refers to Jordan because it is closest to the pronoun and makes the most sense in the context of the sentence. The second instance of ""he"" refers to James because it is the only remaining option and makes sense in the context of the sentence. However, since the question asks for the candidate that the pronoun refers to, we will consider the first instance of ""he"" which refers to Jordan.",1,0
918,"Bill Murray was considered for the role of Pat Healy, but the Farrelly brothers thought he was too old for the part.",he,"0: Bill Murray, 1: Pat Healy, 2: Neither","The pronoun ""he"" in the given context refers to Bill Murray, as it is mentioned that ""he was considered for the role of Pat Healy."" The Farrelly brothers thought Bill Murray was too old for the part, further confirming that ""he"" refers to Bill Murray.",0,0
919,"Poulidor was no match for Merckx, although he offered much resistance.",he,"0: Poulidor, 1: Merckx, 2: Neither","The pronoun ""he"" in the sentence refers to Poulidor, as it is mentioned that Poulidor was no match for Merckx and he offered much resistance. The resistance is attributed to Poulidor, not Merckx.",0,0
