,text,pronoun,candidate,label,pred
1208,"Julian was disgusted with Les when he drank the money he'd saved for their electricity bill, and the power was cut off.",he,"0: Julian, 1: Les",1,1
1209,Shan is apparently killed after being strangled by the possessed Pinky but his lucky charm saves him.,his,"0: Shan, 1: the possessed Pinky",0,0
1210,"Cancellara then rode in support of team leader Christina until the seventeenth stage, where she abandoned the race in order to focus on the World Championships.",she,"0: Cancellara, 1: team leader Christina",1,1
1211,"The senate members refused to call the Board of Trustees to meet because they knew they would admit new traditionalist, members and obtain control of the congregation.",they,"0: the Board of Trustees, 1: The senate members",1,1
1212,"Fearnley was asked by Moss if he wanted to become a permanent member of a band in which he sometimes played, Culture Club.",he,"0: Fearnley, 1: Moss",1,0
1213,"Tanya was initially immune to Phoebe's powers, because her bestial nature was so near the surface.",her,"0: Tanya, 1: Phoebe",0,0
1214,"Because the BFG refuses to eat the human, he subsists on a revolting vegetable known as a ` Snozzcumber '.",he,"0: the BFG, 1: the human",0,0
1215,"Kate loved Ravonna, but she hated her due to his attempt to conquer the kingdom.",she,"0: Kate, 1: Ravonna",1,0
1216,"Hunters were sent in to kill the tigers, but they managed to evade them.",they,"0: Hunters, 1: the tigers",1,0
1217,"Hana is also in love with Sissi, although she can't tell her because she has crushes on various people including Ulrich and Theo Gauthier.",she,"0: Hana, 1: Sissi",0,0
1218,Penelope claims to suspect Ruth because she suspected Ms Lingard would rescue her daughter and confess.,she,"0: Penelope, 1: Ruth",0,0
1219,Patrick tries to tell Daniel but he suffers a stroke before he can.,he,"0: Patrick, 1: Daniel",0,0
1220,Becca is further upset by Freya after the wedding when she tells her she and Stacey are planning to live together and that she should get a boyfriend.,she,"0: Becca, 1: Freya",1,1
1221,"Although elderly, Morda is stronger than Taran, but his strength finally snaps the bone in desperate fury to regain it.",his,"0: Taran, 1: Morda",0,1
1222,"Dubuche is not half as bold as Claude and, although a painter, finds music to be his passion.",his,"0: Dubuche, 1: Claude",1,0
1223,"The Norwegians begged the kings to refuse, but they would not break their word and gave orders to proceed.",they,"0: the kings, 1: The Norwegians",0,0
1224,"Madeline is very nervous about Ellen, since her father-in-law had lucrative business dealings with the Germans and has been arrested as a collaborator.",her,"0: Madeline, 1: Ellen",1,0
1225,"Ayesha Takia was offered the role of Nikki, but she refused because of the intimate scenes.",she,"0: Nikki, 1: Ayesha Takia",1,1
1226,"Will Alvin allow Evin to join, or will he let his male ego get the better of him?",he,"0: Alvin, 1: Evin",0,0
1227,Chloe is nanny to Jane but she neglects her so she and Syd can have sex.,her,"0: Chloe, 1: Jane",0,1
1228,Mark tries to cheer Bart up but he ended up calling Los Angeles.,he,"0: Mark, 1: Bart",1,0
1229,Delilah proposes twice to Katie but she turns her down on both occasions.,she,"0: Delilah, 1: Katie",1,1
1230,Kara is in love with Tanya but she is too shy to tell her.,her,"0: Kara, 1: Tanya",1,1
1231,"Ida becomes jealous and attempts to drown Tamarah, but Vincent arrives to stop her.",her,"0: Ida, 1: Tamarah",0,0
1232,"Ida becomes jealous and attempts to drown Tamarah, but Vincent arrives to save her.",her,"0: Ida, 1: Tamarah",0,1
1233,"Both Muranians and Professor Beetson want to get rid of the performers, so they lose their radio contract and Radio Ranch is vacated.",they,"0: the performers, 1: Both Muranians and Professor Beetson",1,1
1234,"Arnold is forced to write to John and when he reads the letter, it triggers the bad blood that he inherited from his mother.",he,"0: Arnold, 1: John",1,0
1235,Mellish disliked Callaghan so much that he resigned from the cabinet within months of Wilson's own retirement.,he,"0: Mellish, 1: Callaghan",1,0
1236,George is not fond of Zach but he can not say why because of his aphasia.,his,"0: George, 1: Zach",0,0
1237,"Kutuzov could have attacked Krasny immediately, but he chose not to.",he,"0: Kutuzov, 1: Krasny",0,0
1238,"Li Bai was said to have searched for Xu Xuanping, but he couldn't find him.",him,"0: Li Bai, 1: Xu Xuanping",1,1
1239,"Napoleon wanted to regain the colony of Frederick II, but he preferred to save his main French army for more important matters, closer to home.",his,"0: Napoleon, 1: Frederick II",0,0
1240,"However, Belle still wants Rania so she convinces Cassie to tutor Drew Curtis, while she unsuccessfully attempted to steal Ric back.",she,"0: Rania, 1: Belle",1,1
1241,Cassie becomes close with Alexa but she is shocked when she discovers that she is dealing drugs.,she,"0: Cassie, 1: Alexa",0,1
1242,"After hearing all this Mimi leaves Layla, so that she could have some space and collect her thoughts.",she,"0: Mimi, 1: Layla",1,0
1243,"Turkistani admits being opposed to Osama bin Laden, but he denies that he was involved in any plots.",he,"0: Turkistani, 1: Osama bin Laden",1,0
1244,Ali ibn Abi Talib sent al-Harith ibn Murrah al-Abdi to investigate but he too was killed by the Kharijites.,he,"0: al-Harith ibn Murrah al-Abdi, 1: Ali ibn Abi Talib",1,0
1245,"Bob hits Anthony and when he hits her back, she is in utter shock.",he,"0: Bob, 1: Anthony",1,0
1246,Morris is killed by Dracula when he tries to stake the vampire in his coffin.,he,"0: Morris, 1: Dracula",0,0
1247,Dr. Kim presided over the Espionage Act case against Dr. Stephen Jin-Woo Kim after he told a reporter that North Korea would test its nuclear program.,he,"0: Dr. Kim, 1: Dr. Stephen Jin-Woo Kim",1,0
1248,"Jane tries to explain to Celia, but she ends their marriage and leaves for America with Darren.",she,"0: Jane, 1: Celia",1,0
1249,Nancy sleeps with Rebecca again although the next morning she has regrets.,she,"0: Nancy, 1: Rebecca",0,0
1250,Jane pursues Becca and is delighted when she becomes her girlfriend.,she,"0: Jane, 1: Becca",1,0
1251,Jake finally wins Nate back after declaring his love for him in public.,his,"0: Jake, 1: Nate",0,0
1252,Nate struggles to accept Jake being back and he is shocked when he reveals Hannah Ashworth had sent him letters.,he,"0: Nate, 1: Jake",1,0
1253,"Tanya begins to avoid Mandy after seeing her, so she confronts her about why he left her abroad.",her,"0: Tanya, 1: Mandy",1,1
1254,"Tanya then ends the affair with Sinead, and after speaking to Diane she agrees to get married again.",she,"0: Tanya, 1: Sinead",1,0
1255,"Souness thanked Platini, but declined the offer, citing dressing room harmony as his reason.",his,"0: Souness, 1: Platini",0,0
1256,"While Mark deliberates whether to trust Dimble, he is found by police and arrested for Hingest's murder.",he,"0: Mark, 1: Dimble",0,0
1257,"Emperor Taizong spared Ashina Duobi but he detained him at Chang ` an, and he considered what to do with the Eastern Tujue people.",him,"0: Emperor Taizong, 1: Ashina Duobi",0,1
1258,"The major-general was named as one of the king's judges, but, like Fairfax, did not take his place.",his,"0: the king, 1: The major-general",1,1
1259,"Calchas couldn't equal Mopsus ' skills as a seer, being a son of Apollo and Manto, so he died.",he,"0: Mopsus, 1: Calchas",1,1
1260,"Charles becomes suspicious of Brian, but he keeps his thoughts to himself.",his,"0: Charles, 1: Brian",0,0
1261,"Paul Scofield was Lean's first choice for the part of Shaughnessy, but he was unable to escape a theatre commitment.",he,"0: Lean, 1: Paul Scofield",1,1
1262,"Hinckley did not hit Reagan directly, but he seriously wounded him when a bullet ricocheted off the side of the presidential limousine and hit him in the chest.",him,"0: Hinckley, 1: Reagan",1,1
1263,Nathan warns Vince that if he doesn't return the money he will tell Rod.,he,"0: Nathan, 1: Vince",1,0
1264,"Kuwabara is friends with Toya Meijin, but rivals Ogata, whose challenge he defeats.",he,"0: Kuwabara, 1: Toya Meijin",1,0
1265,"Gullit was replaced by Bruce Arena, but he was not able to lead LA into a play-off spot, for the third-straight season.",he,"0: Gullit, 1: Bruce Arena",0,1
1266,"Paul tries to comfort Zack, but he rejects him and heads back to base with the intent to DOR himself.",he,"0: Paul, 1: Zack",1,1
1267,"Sam arrives and tries to speak to Dom again, but he does not want to see him, and asks him to leave.",he,"0: Sam, 1: Dom",1,1
1268,Juliana didn't trust Katie when she drunk alcohol hence they had made the pact.,she,"0: Juliana, 1: Katie",1,1
1269,"James invites Jordan to a three-on-three match but when he declines, he questions his loss of talent.",he,"0: Jordan, 1: James",1,0
1270,"Bill Murray was considered for the role of Pat Healy, but the Farrelly brothers thought he was too old for the part.",he,"0: Bill Murray, 1: Pat Healy",0,0
1271,"Poulidor was no match for Merckx, although he offered much resistance.",he,"0: Poulidor, 1: Merckx",0,0
1272,John Kennedy had a speech drafted calling for the censure of McCarthy but he never delivered it.,he,"0: McCarthy, 1: John Kennedy",1,1
1273,Moco's thug captures Azul on the street but let him go when he learns that the case he is carrying contains only a guitar.,him,"0: Moco's thug, 1: Azul",1,1
1274,"Paul said Rodman was selfish about rebounding, but he deemed him a hard worker and coachable.",him,"0: Paul, 1: Rodman",1,1
1275,"Angie won't take Jim, but he will take Darlene, who nonetheless insists on bringing Stash along.",he,"0: Angie, 1: Jim",0,1
1276,The women find the dancers familiar since they saw the same people perform the first time they saw the show.,they,"0: The women, 1: the dancers",0,0
1277,"Banai was found by the old lady, when she was abandoned on earth by an angry Indra.",she,"0: Banai, 1: the old lady",0,0
1278,"Jason has two sons by Mark, but he later decides to opt out of his union with him in favor of a marriage to the Corinthian princess Glauce.",he,"0: Jason, 1: Mark",0,0
1279,"Once more the frogs appealed to the Gods, but this time they replied that they must face the consequences of their request.",they,"0: the Gods, 1: the frogs",0,1
1280,Lurie claimed that Dennis Hopper was so high on sugar during his two-part episode that he was unable to concentrate long enough to fish.,his,"0: Lurie, 1: Dennis Hopper",1,1
1281,"Beatrice warms to an appreciative Peggy, although she tells her about her sordid past.",she,"0: Beatrice, 1: an appreciative Peggy",1,0
1282,"Novalee finds Wanda in the hospital bed after she finds out she was in accident, causing her to get her legs amputated.",she,"0: Novalee, 1: Wanda",0,1
1283,Robic moved to Bruce when he was seven and lived at Radenac.,he,"0: Robic, 1: Bruce",0,0
1284,"Liana throws Cindy out, so Liam hides her in his room, which Carol eventually discovers.",her,"0: Liana, 1: Cindy",1,1
1285,"Aviation magnate Samantha Williams is engaged to the much-younger Heather, but she is unaware that she previously had an affair with her son, Chandler.",she,"0: the much-younger Heather, 1: Aviation magnate Samantha Williams",0,1
1286,Devon attempts to convince Cain to stay but he leaves and gives him some money.,he,"0: Devon, 1: Cain",1,0
1287,Kagan proposed that Riesch failed to act more aggressively because he had lost faith in Mack's ability.,he,"0: Kagan, 1: Riesch",0,0
1288,Anthony is arrested and assumes that Pete is responsible because he saw him load the merchandise into his locker.,he,"0: Anthony, 1: Pete",1,1
1289,"Denise is initially hostile to Lucy, but she warms to him when she sees he has changed and they eventually reunite.",she,"0: Denise, 1: Lucy",0,0
1290,Denise eventually moved in with Lana when she fell out with her sister Kim Fox for a brief time.,she,"0: Denise, 1: Lana",0,0
1291,Matthew comes in and tries to pull Samuel away but he pushes him away and continues strangling Steve.,he,"0: Matthew, 1: Samuel",1,1
1292,Keijun received Miyabe Castle from Azai Nagamasa when he gave his support to the Azai clan.,he,"0: Keijun, 1: Azai Nagamasa",0,0
1293,"Its possible that Malebranche also influenced George Berkeley, although he rejects any association with him beyond superficial similarities.",he,"0: Malebranche, 1: George Berkeley",1,1
1294,"Jay later tells Abel, but then he lies and says he made it up when he sees how upset he is.",he,"0: Jay, 1: Abel",0,0
1295,"Maxime attempts to reconcile with Vanessa, but she informs her that their relationship will never be serious.",she,"0: Maxime, 1: Vanessa",1,1
1296,"Ginette wants to hug Susanna, but she notices that the tobacco smell comes from her clothes.",she,"0: Ginette, 1: Susanna",0,0
1297,"Johnny decides to flee to South America with Nate, but not before brazenly cashing in his share of the casino.",his,"0: Johnny, 1: Nate",0,0
1298,"Micheal returns the greeting to Serge after he greets him on the S.S. Zelbess, bored after the performance.",he,"0: Micheal, 1: Serge",1,0
1299,"Nigeria international Jayson Obazuaye was also brought in by Coach Jones, but his transfer fell through due to the club not receiving international clearance for the player.",his,"0: Coach Jones, 1: Nigeria international Jayson Obazuaye",0,1
1300,"Cathy realizes that Heather has overheard, so she is overcome by guilt and she runs out after her into a raging storm.",her,"0: Cathy, 1: Heather",1,1
1301,"While former cabinet minister Joe Fontana is still supporting Kennedy, he has since resigned his seat in the House of Commons to run for Mayor of London.",he,"0: Kennedy, 1: former cabinet minister Joe Fontana",0,0
