,text,pronoun,candidate,rationale,label,pred
1098,"Jenny goes to stay with Carol after she is taken ill, but he suffers a stroke while he is there.",she,"0: Jenny, 1: Carol","The pronoun ""she"" in the sentence ""Jenny goes to stay with Carol after she is taken ill"" refers to the person who was taken ill, prompting Jenny to go stay with them. It is more logical that Jenny went to stay with Carol because Carol was taken ill, rather than Jenny going to stay with Carol because Jenny herself was taken ill. Therefore, ""she"" refers to Carol.",1,1
1099,Marguerite can not understand how Patricia is so drastically different from the woman whom she married.,she,"0: Marguerite, 1: Patricia","The pronoun ""she"" in the sentence ""Marguerite can not understand how Patricia is so drastically different from the woman whom she married"" refers to the person who married Patricia. Since the sentence is about Marguerite's perspective and understanding of Patricia, it implies that Marguerite is the one who married Patricia. Therefore, ""she"" refers to Marguerite.",0,0
1100,"Joan is in a relationship with Hollywood lawyer Georgina Savitt, but her career is in a bit of a downswing.",her,"0: Joan, 1: Hollywood lawyer Georgina Savitt","The pronoun ""her"" is used in the context of discussing someone's career being in a downswing. The sentence structure suggests that the pronoun ""her"" refers to the subject of the sentence, which is Joan. The sentence begins by mentioning Joan and then transitions to discussing a career, which is more likely to be about Joan rather than Georgina Savitt, who is mentioned as being in a relationship with Joan.",0,0
1101,"At first, Glenda appears excited to see Daisy; but immediately she starts yelling that she can't just drop in and everything will be all right.",she,"0: Daisy, 1: Glenda","The sentence describes Glenda's reaction upon seeing Daisy. It mentions that ""she starts yelling,"" which follows the mention of Glenda's initial excitement. The structure of the sentence suggests that the pronoun ""she"" refers to Glenda, as it is more likely that the subject of the sentence (Glenda) continues to be the subject of the subsequent action (yelling).",1,1
1102,"White has published a book about Cardinal Bernardin, but he has yet to publish a book of his work outside the religious realm.",he,"0: White, 1: Cardinal Bernardin","The pronoun ""he"" refers to the person who has published a book about Cardinal Bernardin. The sentence structure indicates that ""White"" is the one who has published a book about Cardinal Bernardin. Therefore, ""he"" refers to White, as it is White who has yet to publish a book of his work outside the religious realm.",1,0
1103,"James tries hard to seduce Wallace without magic, but though he is strongly attracted to him, he refuses to put off his marriage.",he,"0: James, 1: Wallace","The sentence describes James trying to seduce Wallace, and then mentions ""he is strongly attracted to him."" The pronoun ""he"" is likely referring to Wallace, as it follows the context of Wallace being the one who is attracted to James. The subsequent part of the sentence, ""he refuses to put off his marriage,"" suggests that Wallace is the one who is engaged to be married and is refusing to delay it despite his attraction to James. Therefore, ""he"" refers to Wallace.",1,1
1104,Sudesh Berry was considered for the role of Rahul but after a screen test the director decided he didn't fit the role.,he,"0: Rahul, 1: Sudesh Berry","The pronoun ""he"" refers to the person who was considered for the role and was tested in a screen test. The text states that Sudesh Berry was considered for the role of Rahul and after a screen test, the director decided he didn't fit the role. Therefore, ""he"" refers to Sudesh Berry.",0,1
1105,The men survived with the help of Aborigines until they were rescued in September by Alfred William Howitt.,they,"0: The men, 1: Aborigines","The pronoun ""they"" refers to the group that was rescued in September by Alfred William Howitt. The sentence structure indicates that ""The men"" were the ones who survived and were later rescued. The Aborigines are mentioned as providing help, not as the ones being rescued. Therefore, ""they"" refers to ""The men.""",0,0
1106,James is trying to run away from Jasper but the cat keeps grabbing the mouse's tail to keep him from running anywhere.,him,"0: James, 1: Jasper","The pronoun ""him"" is used in the context of someone being prevented from running away. The sentence states that ""the cat keeps grabbing the mouse's tail to keep him from running anywhere."" Since James is the one trying to run away from Jasper, it makes sense that ""him"" refers to James, as he is the one being stopped from running.",1,0
1107,Fellows did challenge Stewart on the final restart but all of his speed was worn out by his charge through the field.,his,"0: Fellows, 1: Stewart","The pronoun ""his"" refers to the person whose speed was worn out by the charge through the field. The sentence structure indicates that it was Stewart who was challenged on the final restart, and it was his speed that was worn out. Therefore, ""his"" refers to Stewart.",1,1
1108,"Lubaba wounded Abu Lahab so severely that his head was split open, laying bare part of his skull.",his,"0: Lubaba, 1: Abu Lahab","The pronoun ""his"" in the sentence ""Lubaba wounded Abu Lahab so severely that his head was split open"" refers to the person whose head was split open. Since Lubaba is the one who inflicted the wound, it is logical that the head being split open belongs to Abu Lahab, the one who was wounded. Therefore, ""his"" refers to Abu Lahab.",1,1
1109,"Carlos tries to win Jim back, but he rebuffs him, saying he is going to marry Gilberte.",he,"0: Carlos, 1: Jim","In the sentence, ""he"" is used in the context of someone saying they are going to marry Gilberte. The structure of the sentence suggests that ""he"" refers to the person who is making the statement about marrying Gilberte. Since Carlos is trying to win Jim back, it is more logical that Jim is the one who is moving on and stating his intention to marry Gilberte. Therefore, ""he"" refers to Jim.",1,1
1110,"Mike asks Eric if he really can fly, and he smiles and nods his head.",he,"0: Mike, 1: Eric","The sentence ""Mike asks Eric if he really can fly, and he smiles and nods his head"" contains two actions: smiling and nodding. The pronoun ""he"" is more likely to refer to Eric because the sentence structure suggests that Eric is the one responding to Mike's question. Typically, the person being asked a question (Eric) would be the one to respond with a smile and a nod, indicating agreement or acknowledgment.",1,1
1111,"Black is forced to play into White's hands, whether he likes it or not.",he,"0: Black, 1: White 's hands","The pronoun ""he"" is typically used to refer to a person or character, and in this context, it is most likely referring to ""Black,"" as ""White's hands"" is not a person and cannot be referred to with the pronoun ""he."" The sentence structure suggests that ""he"" is the subject who is forced to play into someone else's hands, which aligns with ""Black"" being the one who is forced to play into ""White's hands.""",0,0
1112,"Jany attempts to have one last liaison with Mirabelle before leaving, but she spurns her due to her relationship with Ray.",she,"0: Jany, 1: Mirabelle","The pronoun ""she"" refers to the person who spurns the other. In the sentence, it is Mirabelle who spurns Jany due to her relationship with Ray. Therefore, ""she"" refers to Mirabelle.",1,1
1113,The soldiers seemed to accept and blasted the Terrorcons - but when the smoke cleared they had merely shot around them.,they,"0: The soldiers, 1: the Terrorcons","The pronoun ""they"" refers to the subject performing the action of shooting. In the sentence, ""The soldiers seemed to accept and blasted the Terrorcons,"" it is the soldiers who are performing the action of blasting. Therefore, ""they"" refers to the soldiers who shot around the Terrorcons.",0,0
1114,Thorne finally identifies Bruce Wayne after he acquires photos of him changing costume from reporter Vicki Vale.,him,"0: Thorne, 1: Bruce Wayne","The pronoun ""him"" in the sentence ""Thorne finally identifies Bruce Wayne after he acquires photos of him changing costume from reporter Vicki Vale"" refers to the person who is changing costume. In the context of the sentence, it is Bruce Wayne who is changing costume, as Thorne is the one identifying Bruce Wayne. Therefore, ""him"" refers to Bruce Wayne.",1,1
1115,"The mercenaries manage to capture the drug lords, but their men are trying to set them free.",their,"0: The mercenaries, 1: the drug lords","The pronoun ""their"" refers to the group whose men are trying to set someone free. In the context of the sentence, it makes more sense that the men of the drug lords would be trying to set the drug lords free, rather than the mercenaries' men trying to set the drug lords free. Therefore, ""their"" refers to the drug lords.",1,1
