,text,pronoun,candidate,label,pred
995,"Erica then turns up to talk to Steph, but she runs off.",she,"0: Erica, 1: Steph",1,1
996,"There is a pillar between me and the stage, and I can't see around it.",it,"0: The pillar, 1: The stage",0,0
997,"Simona ignores Leanne and walks out and when she comes home, she locks herself in her bedroom.",she,"0: Simona, 1: Leanne",0,0
998,"Abby wants to get rid of Elizabeth May so that she can have Charles, Elizabeth's well-to-do husband.",she,"0: Abby, 1: Elizabeth May",1,0
999,"Emma's mother had died long ago, and her education had been managed by an excellent woman as governess.",her,"0: Emma, 1: Emma's mother",0,0
1000,"Meanwhile, a weakened Megatron tries to regain command of the Decepticon, but Shockwave easily takes him down.",him,"0: a weakened Megatron, 1: the Decepticon",0,0
1001,Nate struggles to accept Jake being back and he is shocked when he reveals Hannah Ashworth had sent him letters.,he,"0: Nate, 1: Jake",1,0
1002,"Amy attempts to court Babs, but she is not vulnerable to her advances.",she,"0: Amy, 1: Babs",0,1
1003,"The campus police pepper sprayed the UC Davis students, so they faced an angry backlash by those who do not agree with their actions.",they,"0: The campus police, 1: the UC Davis students",0,0
1004,"For weeks, Dusty blamed Lucy for Jen's death, because she was Jen's doctor.",she,"0: Lucy, 1: Dusty",1,0
1005,Colman had planned to kill Dexter but decides that he wants him arrested instead.,he,"0: Colman, 1: Dexter",0,0
1006,"Paul tried to call George on the phone, but he wasn't successful.",he,"0: Paul, 1: George",0,0
1007,"Jason built Rocky a robot, and he gave it to him.",he,"0: Jason, 1: Rocky",0,0
1008,"Mark told Pete many lies about himself, which Pete included in his book. He should have been more skeptical.",He,"0: Mark, 1: Pete",1,1
1009,Devon attempts to convince Cain to stay but he leaves and gives him some money.,he,"0: Devon, 1: Cain",1,1
1010,Dan had to stop Bill from toying with the injured bird. He is very cruel.,He,"0: Dan, 1: Bill",1,1
1011,The applicants soon discover that the patients act as if their dead mother is in the room.,their,"0: the patients, 1: The applicants",0,0
1012,"Guns generally increase in value over time to gun collectors if unfired, because they need to be in mint condition to be extremely valuable.",they,"0: Guns, 1: gun collectors",0,0
1013,A chicken pecked at a bug and it ran away.,it,"0: A chicken, 1: a bug",1,1
1014,Kagan proposed that Riesch failed to act more aggressively because he had lost faith in Mack's ability.,he,"0: Kagan, 1: Riesch",0,1
1015,Juliette attempts to stay faithful to Ramona at first when she is initially tempted.,she,"0: Ramona, 1: Juliette",0,1
1016,The scientists are studying three species of fish that have recently been found living in the Indian Ocean. They began two years ago.,They,"0: The scientists, 1: The fish",0,0
1017,Michael Phelps was fined by Judge Louis because he was caught with illegal drugs.,he,"0: Michael Phelps, 1: Judge Louis",0,0
1018,Darren tries to speak to Leo but Chelsea will not let him in.,him,"0: Darren, 1: Leo",0,0
1019,"Beowulf arrived to slay Grendell for the kingdom, so he and his men went out to the caves to locate him.",he,"0: Beowulf, 1: Grendell",0,0
1020,"Elizabeth attempts to reconcile with Amelia, but she says they do not have a future together.",she,"0: Elizabeth, 1: Amelia",1,0
1021,The blacksmith refused to repair the armor for the knight because he only does work if paid upfront.,he,"0: The blacksmith, 1: the knight",0,0
1022,"Susan knew that Ann's son had been in a car accident, so she told her about it.",she,"0: Susan, 1: Ann",0,0
1023,Madonna fired her trainer because she couldn't stand her boyfriend.,she,"0: Madonna, 1: The trainer",0,0
1024,The cat caught the mouse because it was careless.,it,"0: The cat, 1: the mouse",1,1
1025,"Fernando identifies Antonio Gramsci as an influential early theorist of advanced capitalism, even if he did not use the term himself.",he,"0: Antonio Gramsci, 1: Fernando",0,0
1026,"Claire constantly interrupt Elise sleep, so that in the courtroom she is on the edge of falling asleep.",she,"0: Elise, 1: Claire",0,0
1027,"The employer offered Katie a job, because she liked the interviewee.",she,"0: The employer, 1: Katie",0,0
1028,"Thomas O'Hara Croswell was apprenticed to the law school founder Tapping Reeve, though he later became a physician.",he,"0: the law school founder Tapping Reeve, 1: Thomas O'Hara Croswell",1,1
1029,"Peavy was hired by Taylor after he dismissed his previous butler, Edward F. Sands, for forging his signature on checks.",he,"0: Peavy, 1: Taylor",1,1
1030,"Alicia supports Brenda, but is dismayed when she and Andy have sex to conceive the baby.",she,"0: Alicia, 1: Brenda",1,1
1031,"In the storm, the tree fell down and crashed through the roof of my house. Now, I have to get it removed.",it,"0: The tree, 1: The roof",0,0
1032,Bill punched Bob in the face because he was being rude to Mary.,he,"0: Bill, 1: Bob",1,1
1033,"Manda also attempts to apologize to Abby, but she coldly rebuffs her.",she,"0: Manda, 1: Abby",0,1
1034,"Sister Jaime adopts Ella, but Patricia has a constant dislike against her.",her,"0: Ella, 1: Sister Jaime",0,0
1035,"Sophie tried to seduce Adelita, but she sees her as lacking sufficient sophistication for her tastes.",she,"0: Sophie, 1: Adelita",1,0
1036,Fred watched TV while George went out to buy groceries. After an hour he got up.,he,"0: Fred, 1: George",0,0
1037,"The U.S.S Enterprise tried to assist a sister ship, but they did not receive help quick enough to prevent their demise.",they,"0: The U.S.S Enterprise, 1: a sister ship",1,1
1038,"Valene finds out and kicks Rachel out, so she moves in with Abby.",she,"0: Valene, 1: Rachel",1,1
1039,At the Loebner competition the judges couldn't figure out which respondents were the chatbots because they were so advanced.,they,"0: the judges, 1: the chatbots",1,1
1040,Cilla throws Lea out after she admits to having sex with Janice.,she,"0: Cilla, 1: Lea",1,1
1041,Veronica tries to flirt with Kate but she tells her she is married.,she,"0: Veronica, 1: Kate",1,1
1042,"Max attracts the attention of a senior bachelor, Mr Conroy, but he has led a sheltered life and is too shy to allow the romance to develop.",he,"0: Max, 1: a senior bachelor, Mr Conroy",0,0
1043,Mel got in trouble with a collector named Bohr because he lost a huge sum of money due to his gambling habit.,he,"0: Mel, 1: a collector named Bohr",0,0
1044,The keys typed the words because they were meant to be typed on.,they,"0: The keys, 1: the words",0,0
1045,"Marcus learns from von Hammersmark, after he forcefully interrogates him, that Hitler will attend the premiere and decides to continue the mission.",him,"0: Marcus, 1: von Hammersmark",0,1
1046,"Xue participated in attacking Jiaozhi, but he died on his return journey.",he,"0: Xue, 1: Jiaozhi",1,0
1047,The bat hit the ball because it was designed to be hit.,it,"0: The bat, 1: the ball",1,0
1048,"Tiberius married James, but he first had to divorce Vipsania Agrippina, the woman he dearly loved.",he,"0: Tiberius, 1: James",0,0
1049,"Jennifer did not begin playing Ingrid until the character's second appearance ; the first time the character appeared, she was played by Ashley Jones.",she,"0: Ingrid, 1: Jennifer",0,0
1050,"This morning, Joey built a sand castle on the beach, and put a toy flag in the highest tower, but this afternoon the tide knocked it down.",it,"0: The sand castle, 1: The flag",0,0
1051,"Fred is the only man alive who still remembers my father as an infant. When Fred first saw my father, he was twelve years old.",he,"0: Fred, 1: My father",0,0
1052,Mansell began to attack Senna and after the stops got ahead of him.,him,"0: Mansell, 1: Senna",0,1
1053,Rita is particularly unhinged and fantasizes about having left Esther alive so she could torture her.,she,"0: Rita, 1: Esther",0,0
1054,Lynette calls Emma to find out when she will be home and discovers that she has to fly to Montreal on the private jet for a meeting.,she,"0: Lynette, 1: Emma",1,1
1055,"Felindra tries to ask Ann out, but she declines out of respect for Leslie's friendship.",she,"0: Felindra, 1: Ann",1,1
1056,Madison has a short attraction to Matilda but she rebuffs her.,she,"0: Madison, 1: Matilda",1,0
1057,John wanted George to run for President because he did not want to.,he,"0: John, 1: George",0,0
1058,The large ball crashed right through the table because it was made of steel.,it,"0: The large ball, 1: The table",0,0
1059,"However, Toyotomi Hideyoshi ordered Koremitsu to be killed when he was thirteen years of age for unknown reasons.",he,"0: Koremitsu, 1: Toyotomi Hideyoshi",0,0
1060,"Julia does not want to come as Laura is not invited, but she changes her mind.",her,"0: Julia, 1: Laura",0,0
1061,Marguerite can not understand how Patricia is so drastically different from the woman whom she married.,she,"0: Marguerite, 1: Patricia",0,0
1062,Consequently Leah turns to Agathe when she needs to bring Kevin's wife Ellie to a hospital.,she,"0: Leah, 1: Agathe",0,0
1063,"Aviation magnate Samantha Williams is engaged to the much-younger Heather, but she is unaware that she previously had an affair with her son, Chandler.",she,"0: the much-younger Heather, 1: Aviation magnate Samantha Williams",0,1
1064,Federer consistently beat Nadal since he was the worse tennis player.,he,"0: Federer, 1: Nadal",1,1
1065,"Micheal argued with the foreman, but he insisted that it was against the religious convictions of the cemetery to bury mutants.",he,"0: Micheal, 1: the foreman",1,1
1066,"Delilah tries to reconcile with Lizzy, but she insists that their relationship is over.",she,"0: Delilah, 1: Lizzy",1,1
1067,"Sandrine had voted for Marine, so she was asked to vote again.",she,"0: Marine, 1: Sandrine",0,1
1068,Mark tried to sabotage Tom because he wants to be employee of the month.,he,"0: Mark, 1: Tom",0,0
1069,"Bob takes an interest in Billy, but he realises that he is not over Anne and he quickly backs off.",he,"0: Billy, 1: Bob",0,1
1070,"Damien also seems to have a crush on Nathan, but he fails to talk to him.",he,"0: Damien, 1: Nathan",0,0
1071,"Vanessa is attracted to Marguerite, but she is in a relationship with Paul Chauvelin, an agent of Maximilien Robespierre.",she,"0: Vanessa, 1: Marguerite",1,0
1072,"I saw Jim yelling at some guy in a military uniform with a huge red beard. I don't know who he was, but he looked very unhappy.",he,"0: Jim, 1: the guy in uniform",1,1
1073,My teacher asked a student to make sentences because he wanted to see him write.,he,"0: My teacher, 1: a student",0,0
1074,Harry is still in love with Mark but he hides his feelings behind a rich playboy exterior.,he,"0: Harry, 1: Mark",0,0
1075,Azuth is one of Marcus' subordinates but he is also known to be a friend and advisor to him.,he,"0: Azuth, 1: Marcus",0,0
1076,"Tris finds herself attracted to Laura but is confused, not sure what to do with her emotions.",her,"0: Tris, 1: Laura",1,0
1077,"Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was slow.",his,"0: Dan, 1: Bill",0,1
1078,The needle punctured the skin but it failed to register pain.,it,"0: The needle, 1: the skin",1,1
1079,"Some Motorcycle enthusiasts are selling a TRON lightcycle to TRON fans, but they may be turned off by the asking price.",they,"0: Some Motorcycle enthusiasts, 1: TRON fans",1,1
1080,"I tried to paint a picture of an orchard, with lemons in the lemon trees, but they came out looking more like light bulbs.",they,"0: lemons, 1: lemon trees",0,0
1081,John shot Bill and he was jailed.,he,"0: John, 1: Bill",0,0
1082,"Caroline was suspicious of what Madeline was doing, but no one believed her and she was fired from the clinic.",her,"0: Caroline, 1: Madeline",0,0
1083,The management provided bonuses to the employees since they wanted to keep their workers happy at the company.,they,"0: The management, 1: the employees",0,0
1084,"Sally becomes attracted to Bella, but she is disappointed to learn she is marrying Emily Vincent.",she,"0: Sally, 1: Bella",1,0
1085,Elizabeth Hurley was to return to play Vanessa but she turned down the role after being busy with other films.,she,"0: Vanessa, 1: Elizabeth Hurley",0,1
1086,"The program deleted the reference to the data, but it did not delete it.",it,"0: The program, 1: the data",0,1
1087,Taylor Swift is higher in record sales over Beyonce because more people can relate to her music.,her,"0: Taylor Swift, 1: Beyonce",0,0
1088,Saikumar was initially approached to the enact the character of Bharatha but he was eventually replaced by Sameer.,he,"0: Saikumar, 1: Bharatha",0,0
1089,Veronica hates Megan Laurence because she had raped and drugged her when she was pregnant with Natalie.,she,"0: Megan Laurence, 1: Veronica",1,0
1090,"Jigsaw was looking for a rematch with Sweeney, but he was more interested in the bigger Chikara names, such as Chris Hero and Mike Quackenbush.",he,"0: Jigsaw, 1: Sweeney",0,1
